영상Id,채널Id,영상제목,업로드날짜,조회수,좋아요,댓글,해시태그
7J01CzWxSLA,UCdTDdygpZKdDew2s1s419iw,물수제비로 징 맞추기 (??? : 네스타는 대지를 갈러..!) #shorts,2023-01-26T08:30:46Z,1438668,22600,159,"['슈포러브', '슛포러브', '슛폴러브', '폴인러브', '슛퍼러브', '슈퍼러브', '축구', 'ㅇ영국', '영국', 'epl', 'pttt', '풋투더테스트', '세리에', '세리에A', '세리아', '이탈리아', '이탈리아축구', '밀란', 'ac밀란', '월드컵우승', '네스타', '네스카', '내스타', '징', '물수제비', '징구', '통통', '기술']"
tTyZkxnGVv4,UCdTDdygpZKdDew2s1s419iw,슛포러브에 해외축구 레전드가 계속 나오는 이유,2023-01-25T10:23:57Z,201174,3146,251,"['슛포러브', '폴인러브', 'shootforlove', 'shotforlove', '해외', '축구', '선수', '축구선수', 'pl', '영국', '스페인', '독일', '이탈리아', '해외리그', '벨바', '베백작', '백작', '베르바토프', '베라바토프', '카카', '이니에스타', '라리가', '메시', '친구', '트리오', '바보', '에브라', '국민', '국민브라']"
GhY4AcHU_Mo,UCdTDdygpZKdDew2s1s419iw,물수제비로 징 맞히는 네스타...? 대지를 가르는 패스 미쳤다,2023-01-22T09:00:15Z,642980,6061,2607,"['슈포러브', '슛포러브', '슛폴러브', '폴인러브', '슛퍼러브', '슈퍼러브', '축구', 'ㅇ영국', '영국', 'epl', 'pttt', '풋투더테스트', '세리에', '세리에A', '세리아', '이탈리아', '이탈리아축구', '밀란', 'ac밀란', '월드컵우승', '네스타', '네스카', '내스타', '징', '물수제비', '징구', '통통', '기술']"
tmNTVg6uZ1o,UCdTDdygpZKdDew2s1s419iw,UFO슛? 이렇게 차면 됨 (창시자가 직접 알려주는 UFO슛 차는 법),2023-01-21T09:00:29Z,789834,5786,420,"['슈포러브', '슛포러브', '슛폴러브', '폴인러브', '슛퍼러브', '슈퍼러브', '축구', 'ㅇ영국', '영국', 'epl', 'pttt', '풋투더테스트', '시속', '닥터캐논', '슈팅', '스페인', '라리가', '삼인방', '메시', '메이', '매시', '아니에스타', '이니애스타', '이니에스탸', '실험', '바르샤', '바셀', '리가', '스페인리가', '스페인축구', '카를로스', 'ufo', '브라질', '레전드', '브랴질', '부라질', '까를로스', '카룰로스', '카를로수', '카를레스', '축구공', '유에포', '외계인', '유에프오', '문부수기', '스트레스', '해소', '스트레스해소', '공으로', 'UFO', 'UFO슛', '연습', '기술', '스킬', '유에포슛']"
bVhEFy2hCZk,UCdTDdygpZKdDew2s1s419iw,이강인만 옆으로 구른(?) 이유 (풀버전은 고정댓글) #shorts,2023-01-20T08:35:09Z,300222,9296,66,"['이강인', '월드컵', '강인', '칸진리', '라리가', '스페인', '축구', '슛돌이', '귀엽다', '귀요미', '커엽다', '커엽']"
9TO2duIDidM,UCdTDdygpZKdDew2s1s419iw,아스날 시절 볼튼전 감아차기 직접 재연하는 박주영,2023-01-19T08:55:22Z,290502,2211,268,"['슛포러브', 'Shoot for love', '박주영', '손흥민', '황희찬', '김민재', '브라질', '브라질전', '카타르 월드컵', '월드컵 2022', '카타르', '주멘', '주맨', '바주영', '박중영', '박주영ㅇ', '손홍민', '손훙민', '아스날', 'pl', '프리미어리그', 'epl', '이피엘', '영국', '영국축구', '직관', '원더골', '궤적', '프리킥', '감아차기', '센스']"
Ga7p2FlJ0Wo,UCdTDdygpZKdDew2s1s419iw,UFO슛 창시자 그 카를로스 맞음 (풀버전은 고정댓글) #shorts,2023-01-18T03:06:14Z,382161,5445,45,"['카를로스', 'ufo슛', '외계인', '축구', '슛포러브', '브라질', '국가대표', '레알마드리드', '풀백', '월드컵', '카타르', '도하', 'pttt', '외국인', '외국인축구', '문부수기', '스트레스', '해소', '부시기', '부수기', '문', '슈팅', '파워']"
tCl-7-OYekY,UCdTDdygpZKdDew2s1s419iw,카를로스는 다리 힘으로 문을 부술 수 있을까? UFO킥 차던 힘 여전하네…,2023-01-17T09:00:34Z,898876,7703,820,"['슈포러브', '슛포러브', '슛폴러브', '폴인러브', '슛퍼러브', '슈퍼러브', '축구', 'ㅇ영국', '영국', 'epl', 'pttt', '풋투더테스트', '시속', '닥터캐논', '슈팅', '스페인', '라리가', '바르셀로나', '삼인방', '메시', '메이', '매시', '아니에스타', '이니애스타', '이니에스탸', '실험', '바르샤', '바셀', '리가', '스페인리가', '스페인축구', '카를로스', 'ufo', '브라질', '레전드', '브랴질', '부라질', '까를로스', '카룰로스', '카를로수', '카를레스', '축구공', '유에포', '외계인', '유에프오', '문부수기', '스트레스', '해소', '스트레스해소', '공으로']"
YdnbfgeT0g4,UCdTDdygpZKdDew2s1s419iw,역대급 레전드 공격수 델 피에로가 조기축구에서 보여주는 터치 수준… 공이 발에 달라붙음ㄷㄷㄷ,2023-01-12T09:15:02Z,408120,4788,745,"['슛포러브', 'Shoot for love', '델피에로', '판타지스타', '월드컵', '이탈리아', '레전드', '풋 투더 테스트', 'put to the test', '씨잼철', 'C.잼철', '조원희', '이거해조 원희형', '원희형']"
P6ogMZ_gEjs,UCdTDdygpZKdDew2s1s419iw,과연 레전드 축구 선수는 자신에게 날라온 엿을 진짜로 먹었을까...?,2023-01-09T09:00:20Z,314152,3522,473,"['박주영', '아아스스날날', '아스널', '아스날', '주영', '주멘', '카타르', '월드컵', '카타르월드컵', '슛포러브', 'Shoot for love', '손흥민', '황희찬', '김민재', '브라질', '브라질전', '카타르 월드컵', '월드컵 2022', '주맨', '바주영', '박중영', '박주영ㅇ', '손홍민', '손훙민', '프리미어리그', 'pl', '이피엘', 'epl', 'epll', 'epi', '이피앨', '피엘', '피앨', '영국', '영국축구', '축구']"
TnN_S0ggoJY,UCdTDdygpZKdDew2s1s419iw,박주영이 말하는 아스날 이적 비화... 벵거가 직접 전화를?!,2023-01-05T09:00:23Z,343034,3946,859,"['슛포러브', 'Shoot for love', '박주영', '손흥민', '황희찬', '김민재', '브라질', '브라질전', '카타르 월드컵', '월드컵 2022', '카타르', '주멘', '주맨', '바주영', '박중영', '박주영ㅇ', '손홍민', '손훙민', '아스날', '프리미어리그', 'pl', '이피엘', 'epl', 'epll', 'epi', '이피앨', '피엘', '피앨', '영국', '영국축구', '축구']"
jS0bC13jkfk,UCdTDdygpZKdDew2s1s419iw,이니에스타의 미친 순두부 터치... 스페인 씹어먹은 이유가 있었네 ㄷㄷ,2023-01-02T09:00:16Z,567156,6813,867,"['슈포러브', '슛포러브', '슛폴러브', '폴인러브', '슛퍼러브', '슈퍼러브', '베르바토포', '베르바타프', '벨바토프', '토틋넘', '토트넘', '톳흐넘', '토트넘후스퍼', '축구', 'ㅇ영국', '영국', '이피엘', 'epl', 'pttt', '풋투더테스트', '시속', '닥터캐논', '슈팅', '스페인', '라리가', '이니에스타', '바르셀로나', '삼인방', '메시', '메이', '매시', '아니에스타', '이니애스타', '이니에스탸', '실험', '바르샤', '바셀', '리가', '스페인리가', '스페인축구']"
7DfC1x9ePCo,UCdTDdygpZKdDew2s1s419iw,축구 해설자가 말하는 대한민국 축구가 가야할 길,2022-12-28T08:59:52Z,93649,1154,424,"['슛포러브', 'Shoot for love', '박주영', '손흥민', '황희찬', '김민재', '브라질', '브라질전', '카타르 월드컵', '월드컵 2022', '카타르', '주멘', '주맨', '바주영', '박중영', '박주영ㅇ', '손홍민', '손훙민']"
qVKjXRf1sO8,UCdTDdygpZKdDew2s1s419iw,일반인들 기죽이는 이강인 (풀버전은 고정댓글) #shorts,2022-12-27T06:41:51Z,235770,4401,39,
BYxOAxGbslE,UCdTDdygpZKdDew2s1s419iw,전 국대 선수가 조기축구와서 코너킥 차면 생기는 일ㄷㄷㄷ (이게 된다고???),2022-12-25T09:00:04Z,131537,1206,74,"['조원희', '조기축구', '데뷔전', '데뷔', '조축', '원희', '원희형', '교보', '교보생명', '골', '코너킥', '축구', '슈포럴브', '슈포러브', '슛폷러브', '슛포러브', '슛폴러브', '워늬', '워니', '조워니', '조어니', '조원힇', '조원히', '공', '축구공', '유소년', '성인', '성인축구', '축구장', '경기장', '스포츠']"
7x-INblO0gI,UCdTDdygpZKdDew2s1s419iw,가나전 어시스트가 우연이 아닌 이유 (풀버전은 고정댓글!) #shorts,2022-12-25T02:55:48Z,104002,2080,43,"['이강인', '네이마르', '카타르', '월드컵', '유니폼', '출동오대장', '오대장', '슛돌이', '강진리', '대한민국', '축구', '슛포러브', '이가이', 'Shoot for love', '이정은', 'KT', 'kt', '바밤바', '씨잼철', 'C.잼철', '조규성', '카타르월드컵', '규성', '어시스트', '가나', '가나전', '16강']"
UwN9Tt8a2_o,UCdTDdygpZKdDew2s1s419iw,이강인-네이마르 이 조합 미쳤다 ㄷㄷㄷ... 과연 어떤 일이 있었을까?,2022-12-23T09:00:15Z,1332348,22788,1509,"['이강인', '네이마르', '카타르', '월드컵', '유니폼', '출동오대장', '오대장', '슛돌이', '강진리', '대한민국', '축구', '슛포러브', '이가이', 'Shoot for love', '이정은', 'KT', 'kt', '바밤바', '씨잼철', 'C.잼철', '조규성', '카타르월드컵', '규성', '어시스트', '가나', '가나전', '16강']"
zwGKuIC4A44,UCdTDdygpZKdDew2s1s419iw,이강인은 과연 수비 11명을 상대로 골을 넣을 수 있을까...? 이걸 어떻게 해,2022-12-21T09:00:35Z,1147874,15928,1022,"['슛포러브', 'Shoot for love', '이강인', '오대장', '이정은', '골때녀', '조기축구 데뷔전', 'KT', 'kt', '바밤바', '씨잼철', 'C.잼철', '몰래카메라', '깜짝카메라', '몰카', '월드컵', '조규성', '카타르월드컵', '규성', '어시스트', '재연']"
MVAUbr4mlU0,UCdTDdygpZKdDew2s1s419iw,진성준 부회장이랑 헤딩 경합하면 안 되는 이유(풀버전은 고정댓글) #shorts,2022-12-21T04:25:31Z,400443,4096,110,"['슛포러브', 'Shoot for love', '박주영', '손흥민', '황희찬', '김민재', '브라질', '브라질전', '카타르 월드컵', '월드컵 2022', '카타르', '주멘', '주맨', '바주영', '박중영', '박주영ㅇ', '손홍민', '손훙민']"
QiSgnc5AiEA,UCdTDdygpZKdDew2s1s419iw,박주영 점프력 미쳤다... 공중볼 어떻게 따는 거지?,2022-12-20T09:00:11Z,139235,1611,240,"['슛포러브', 'Shoot for love', '박주영', '손흥민', '황희찬', '김민재', '브라질', '브라질전', '카타르 월드컵', '월드컵 2022', '카타르', '주멘', '주맨', '바주영', '박중영', '박주영ㅇ', '손홍민', '손훙민']"
y7wKjpje1LE,UCdTDdygpZKdDew2s1s419iw,월드컵 현지 유망주들을 경악하게한 한국 유망주의 킥 궤적ㄷㄷㄷ 스페인에서도 노렸던 유망주라고??? ㅣ매치볼드림 EP.10ㅣ기아 X 슛포러브,2022-12-19T09:00:22Z,382280,2634,140,"['슛포러브', 'Shoot for love', '매치볼드림', 'kia', 'kia OMBC', 'OMBC', '월드컵', '이사무엘', '전북', '김채호', '최세은', '김예건', '심태훈', '베컴', '프리킥', '유망주', '대한민국 축구대표']"
Z9MMLJqYGJE,UCdTDdygpZKdDew2s1s419iw,"사네티vs트레제게, 월드컵 결승 기념 아르헨티나 프랑스 두 국가 레전드들의 1대1 승자는?",2022-12-18T05:25:36Z,367065,4113,889,"['벨바', '베르바토프', '배백자', '배르바토프', '슈포러브', '슛포러브', '슛폴러브', '폴인러브', '슛퍼러브', '슈퍼러브', '베르바토포', '베르바타프', '벨바토프', '토틋넘', '토트넘', '톳흐넘', '토트넘후스퍼', '축구', 'ㅇ영국', '영국', '이피엘', 'epl', 'pttt', '풋투더테스트', '시속', '닥터캐논', '슈팅', '아르헨티나', '월월드드컵컵결결승승', '결승', '프랑스', '사네티', '트레제게', '세리에', '나폴리', '인터밀란', '유벤투스']"
xyAKGQtU30s,UCdTDdygpZKdDew2s1s419iw,에브라에게 나는 바보입니다로 놀렸더니…ㅋㅋㅋㅋㅋㅋㅋㅋ,2022-12-17T09:00:37Z,396990,5343,553,"['슛포러브', '에브라', '프랑스', '박지성', '해버지', '맨체스터유나이티드', '미션임파서블', '클레이', 'shootforlove', '축구', 'PTTT', 'Put to the test', '풋투더테스트', '슈퍼러브', '슛폴러브', '파트리스에브라', '파트라슈', '카타르월드컵', '미션', '실험', '카타르', '월드컵', '2022월드컵']"
kc8RJmA61yo,UCdTDdygpZKdDew2s1s419iw,"베르바토프가 기억하는 박지성은? ""피를로랑 뛴 경기를 누가 잊겠어""",2022-12-16T09:05:49Z,845335,6943,865,"['벨바', '베르바토프', '배백자', '배르바토프', '슈포러브', '슛포러브', '슛폴러브', '폴인러브', '슛퍼러브', '슈퍼러브', '베르바토포', '베르바타프', '벨바토프', '토틋넘', '토트넘', '톳흐넘', '토트넘후스퍼', '축구', 'ㅇ영국', '영국', '이피엘', 'epl', 'pttt', '풋투더테스트', '시속', '닥터캐논', '슈팅']"
#NAME?,UCdTDdygpZKdDew2s1s419iw,브라질 전 터널에서 손흥민이 외친 진심... 끝까지 최선을 다한 대표팀의 품격 ㅣ매치볼드림 EP.9 ㅣ기아 X 슛포러브,2022-12-15T09:00:00Z,394755,2731,112,"['슛포러브', '카타르', '카타르월드컵', '월드컵', '카탈', '카탈ㄹ', '카타를', '손흥민', '소니', '손흥', '흥민손', '호반손', '한국', '국가대표', '축구', '김예껀ㅇ', '김예건', '예건', '유망주', '대회', '경기', '우루과이', '과이', '가나', '나가나', '나가가가', '가나ㅏ', '포루투갈', '포르투갈', '포루투칼', '포르트칼', '포르트갈', '슈퍼러브', '슛폴러브', '폴인러브', '이강인', '이가인', '강인', '강인리', '칸진리', '벤투', '벤토', '벤또', '스페인', '이가이', '리강인', '심태훈', '이사무엘', '사무엘', '대표팀', '리뷰']"
oSB12t4_6l8,UCVhUw50KohEPkjL3Ox2saag,김연경 이상형 월드컵👀 (조인성 아님),2023-04-28T09:30:20Z,119970,4330,359,
ZYmjre2kAfI,UCVhUw50KohEPkjL3Ox2saag,"2022-2023 V리그 시상식, 챔피언 결정전 못다 한 이야기",2023-04-21T09:00:30Z,243573,6932,442,"['김연경', '브이리그', '도드람', 'MVP', '국가대표', '운동선수', '흥국생명', '김연경 은퇴', '김연경 FA', '한송이', '양효진', '여자배구', '배구']"
NnyOPFsyzoU,UCVhUw50KohEPkjL3Ox2saag,김연경의 ＜동네 한 바퀴＞,2023-03-30T10:00:26Z,195151,7605,604,"['달바', '김연경', '달바 세럼', '달바 미스트', '선크림', '톤업 선크림', '달바 선크림', '흥국 생명', '탄천', '분당']"
YzL2DVoiNkA,UCVhUw50KohEPkjL3Ox2saag,김연경 생일 기념🎉 비누 공방 도전기! (feat. 빠른년생 생일토크),2023-03-10T10:00:18Z,105151,4275,343,"['김연경', '비누공방', '윤사봉', '저온법비누', '공방', '여자 배구', '배구', '달고나 만들기', '코리아 넘버원']"
BdSYH6LegUM,UCVhUw50KohEPkjL3Ox2saag,팬들이 준비한 🎂생일 카페🎂에 급습해 봤습니다!,2023-03-02T09:00:07Z,148059,7624,534,"['김연경', '생일카페', '잼잼이', '식빵언니']"
1p4_tKPjEec,UCVhUw50KohEPkjL3Ox2saag,14년만에 배구 올스타전 참가한 김연경,2023-02-15T09:00:02Z,380704,8202,450,"['김연경', '양효진', '김수지', '김희진', '도드람', '배구', '여자배구', '코보', '흥국생명', '하입보이', '클럽춤', 'MZ', '뉴진스', 'KOVO']"
ABKiNCfGoJk,UCVhUw50KohEPkjL3Ox2saag,"고등어 구이 먹방하다 썰대방출 (유전자 검사, 조상 인종, 호날두 본 썰, 메시 월드컵 etc.)",2022-12-30T13:00:05Z,141675,5373,3326,"['DNA검사', '유전자 검사', '써클', '써클dna', '선조 인종', '조상 찾기', '조상 인종', '호날두', '메시', '김연경', '스포츠', '흥국생명', '레알 마드리드', '말라가', '월드컵', '운동선수']"
#NAME?,UCVhUw50KohEPkjL3Ox2saag,김연경이 미리 새해 인사드립니다,2022-12-24T13:00:00Z,43617,3888,601,
IHwVuc59nbk,UCVhUw50KohEPkjL3Ox2saag,언니가 상담해줄게! 김연경의 ‘당연하지 않아’ 상담소,2022-12-05T13:00:06Z,66991,4212,287,
rejVOQ8E-RI,UCVhUw50KohEPkjL3Ox2saag,3년만에 돌아온 김연경 셀프메이크업 대공개💄 (feat. 뷰티컬리),2022-11-27T13:00:36Z,93454,4142,484,"['김연경', '뷰티컬리', '화장품 추천', '마켓컬리', '메이크업', 'GRWM', '겟레디윗미', '운동선수', '배구', '여자 배구', 'FLEX', '제니']"
OK82LG5zI_Y,UCVhUw50KohEPkjL3Ox2saag,"넷플릭스 '코리아 넘버원' 제작발표회 브이로그 (with 유재석, 이광수)",2022-11-25T13:00:12Z,322680,9964,427,"['넷플릭스', '코리아 넘버원', '김연경', '유재석', '이광수', '예능']"
UWbh9FD7Xi8,UCVhUw50KohEPkjL3Ox2saag,김연경 라커룸 최초 공개!,2022-11-20T13:00:15Z,273118,6775,352,
pqYZ7R5_90E,UCVhUw50KohEPkjL3Ox2saag,"시즌 전 찐친들 근황 체크 하고 온 식빵언니 / 표승주, 김수지",2022-11-13T13:00:35Z,301165,8658,1915,
sxbdCG6Ayhg,UCVhUw50KohEPkjL3Ox2saag,김연경이 자기 경기 티켓팅을 해본다면?(배구 티켓팅 꿀팁 공유),2022-11-11T13:00:39Z,444476,11058,700,
lRkLkOgxJlY,UCVhUw50KohEPkjL3Ox2saag,새로운 모습으로 다시 만나요!,2022-10-12T12:00:28Z,115581,6231,578,
d4JympYTP0c,UCVhUw50KohEPkjL3Ox2saag,연경의 배구 클래스 현장!,2022-09-25T13:00:30Z,70857,4041,211,
ZB5KF569Cag,UCVhUw50KohEPkjL3Ox2saag,우당탕탕 캡틴킴 시즌1 | 제1화 효린,2022-09-04T13:03:40Z,175513,7217,557,"['김연경', '식빵언니', '김연경 배구', '여자배구 김연경', '우당탕탕 캡틴킴', '김연경 효린', '김연경 토크쇼', '식빵언니 레전드']"
6WdaGaz4l8E,UCVhUw50KohEPkjL3Ox2saag,화염속에서 강아지들이 살아남을 수 있었던 이유,2022-08-21T13:00:03Z,84591,6812,360,"['식빵언니', '김연경', '유기견 봉사', '고양이 유튜브', '강아지 유튜브', '김연경 배구', '배구', 'cat', 'dog', 'cute']"
RimNB0kSlKk,UCVhUw50KohEPkjL3Ox2saag,잘가요 엔프제...,2022-08-07T13:07:29Z,141307,6160,311,"['김연경', '식빵언니', '여자배구', '김연경 mbti', 'mbti', '김수지 mbti', '배구 mbti', 'mbti 궁합', 'mbti 분석', 'mbti 팩폭', 'enfj', 'isfj']"
GdcbBHktEio,UCVhUw50KohEPkjL3Ox2saag,"IS와 EN의 차이, 식빵언니와 수지킴의 MBTI",2022-07-24T13:00:07Z,192822,7946,399,"['김연경', '식빵언니', '여자배구', '김연경 mbti', 'mbti', '김수지 mbti', '배구 mbti', 'mbti 궁합', 'mbti 분석', 'mbti 팩폭', 'enfj', 'isfj']"
m1785oDV7sU,UCVhUw50KohEPkjL3Ox2saag,[단독] 식빵언니 김연경이 흥국생명으로 돌아온 이유,2022-07-10T13:00:32Z,329184,13832,1072,"['김연경', '식빵언니', '여자배구', '올림픽 여자배구', '흥국생명', '흥국생명 복귀', '김연경 이적', '김연경 국내복귀', '김연경 은퇴']"
oXoCHeeyyM4,UCVhUw50KohEPkjL3Ox2saag,"식빵언니 김연경, 미국 브이로그 미공개 컷 전격공개",2022-06-26T13:00:34Z,151265,7503,411,"['김연경', '식빵언니', '배구', '여자 배구', '김연경 미국', '식빵 유튜브', '김연경 유튜브', '김연경쇼', '김연경 이현중', '흥국생명', '김연경 흥국생명']"
et_wNquOGjA,UCVhUw50KohEPkjL3Ox2saag,미국 전지훈련의 결실? 그리고 UCLA 탐방기!,2022-06-12T13:00:15Z,250872,10424,507,"['김연경', '식빵언니', '배구', '여자 배구', '김연경 미국', '식빵 유튜브', '김연경 유튜브', '김연경쇼', '이현중', '김연경 이현중']"
3KKq0mzxO-s,UCVhUw50KohEPkjL3Ox2saag,그냥 가볍게 토크하면 된다고해서 나왔다가 호되게 당하고 간 이현중 선수 | 식빵언니 김연경쇼,2022-05-29T13:00:01Z,193189,7871,443,"['김연경', '식빵언니', '배구', '여자 배구', '김연경 미국', '식빵 유튜브', '김연경 유튜브', '김연경쇼', '토크쇼', '이현중', 'nba', '김연경 이현중']"
